fog_id,time,required_rate,required_sinr,x,y
4,181,89,15,1575.590652321384,128.11884020380677
4,181,62,13,1140.6290879489272,359.43234561523417
4,181,77,12,1154.4784081627033,386.005086770188
4,181,62,10,1820.00153807376,123.92045453863899
4,181,75,13,1509.1251731993864,323.342490329314
4,181,18,17,1390.0157840093188,187.3357865862548
4,181,25,11,1465.0550392260486,207.55651199584824
4,181,26,12,1335.6013675398542,909.5759722658432
4,181,82,14,1687.9008393734464,70.54619393236935
4,181,39,14,1024.8618345887517,406.31117642205214
4,181,18,20,1799.6672959155985,711.9424562091008
4,181,49,20,1725.198698170163,132.82340274448507
4,181,52,13,1783.6385778619149,697.2795634714421
4,181,87,20,1376.4380437974626,756.1904673581859
4,181,65,18,1284.2920115002082,247.23947795657443
4,181,54,18,1889.3269621638467,240.39607215169818
4,181,25,19,1780.538365853275,690.9102549417876
4,181,30,14,1743.8615039687134,707.5304709956981
4,181,17,12,1789.3138660864324,704.4919385307469
4,181,51,11,1073.397675952164,302.3846731227823
4,181,93,11,1473.2976623259287,239.01489713263103
4,181,60,16,1480.0788940387781,269.27639726363117
4,181,22,19,1783.2091414295714,696.3410499981604
4,181,54,12,1485.957212529288,396.6965186921457
4,181,87,20,1382.2447412753534,194.28355911117973
4,181,54,16,1588.327462886053,349.9465602682904
4,181,73,17,1478.5698607996924,163.18758992655202
4,181,80,15,1322.381059009192,237.7990101832431
4,181,45,18,1491.0235667178058,150.09382666684687
4,191,14,15,1514.9067514629278,393.7292586276308
4,191,62,12,1460.586296276632,239.2923790831119
4,191,45,18,1484.8373216847308,698.9405431308785
4,191,41,15,1601.6972864017941,128.47738095028325
4,191,50,12,1459.3732500848828,433.59460332235324
4,191,18,13,1616.6951726391562,333.08481900044717
4,191,79,12,1646.1351073167202,478.6793561645685
4,191,13,16,1477.6062774221766,861.1067092329263
4,191,71,20,1957.023160275736,698.6857661452609
4,191,10,19,1521.6985337642834,139.8072057487443
4,191,70,19,1651.9287578511633,739.6850490132347
4,191,54,16,1582.6942217823464,432.80876592826104
4,191,47,11,1932.9599360152497,707.6638085057028
4,191,63,20,1920.354431463254,392.40172872087004
4,191,100,14,1935.5640064843988,643.9791443387046
4,191,93,11,1377.373539843422,757.6386003748047
4,191,47,10,1859.8437929258216,695.769750897307
4,191,33,19,1486.8395159097504,422.4369068705477
4,191,73,16,1407.3993579373928,406.32047520764166
4,191,48,19,1656.2870726924853,553.3365167613141
4,191,95,19,1516.6281881461034,326.7600260839797
4,191,51,18,1851.551848624216,705.7473445464857
4,191,54,18,1487.578825588317,268.59922318478027
4,191,58,19,1510.9827974339346,140.80349834517318
4,191,46,10,1561.9865259909714,127.39002020447515
4,191,11,18,1392.5226650326865,786.2290285899303
4,191,91,16,1795.3720107709873,701.2938217248767
4,191,68,20,1956.5489867771719,314.4925812568723
4,191,36,17,1758.1074424270378,708.1664460213675
4,191,26,13,1218.8419368224204,255.2522308509215
4,191,54,10,1585.2134273873469,127.1629659120459
4,191,85,14,1933.5580539163204,270.0421980327927
4,191,82,18,1610.6726670414325,129.17838152395564
4,191,89,12,1196.9358230173186,267.62499335264283
4,191,35,14,1285.8978712377004,564.6892479739993
4,191,95,18,1949.2582224184296,597.9800801365636
4,191,92,16,1939.0315853894103,698.0151708568446
4,191,30,13,1522.7233765243902,324.5367859522812
4,191,52,13,1945.7369851041642,698.9014779201242
4,191,86,20,1224.9331176280393,554.4407565937462
4,191,67,14,1387.4066507290488,186.50216497320002
4,191,61,11,1949.7320407096176,638.8516968370416
4,191,37,18,1418.0386697780402,445.61088130120186
4,191,13,14,1494.042645560752,396.8405772196129
4,191,35,11,1816.9125070024866,712.741108434461
4,191,61,15,1714.7215083552874,717.8591391821393
4,191,35,12,1702.9497312438007,713.3223580310374
4,191,57,19,1945.6161052233947,332.67397175193764
4,191,68,13,1524.6654080950007,135.17778753421524
4,191,10,20,1880.986273251776,682.6202656955204
4,191,98,17,1489.1584966989258,325.23220283902174
4,191,37,16,1451.6616187237669,978.519526974298
4,191,15,14,1580.8012972173747,928.3414679903284
4,191,32,19,1570.8290543437354,128.247238185117
4,191,73,10,1541.4800132972725,130.09019803306595
4,191,53,17,1580.9194800831685,273.2142592939199
4,191,67,10,1647.2190065397415,746.0085124880078
4,191,88,20,1690.2788367031376,721.5208874925505
4,191,61,10,1819.682469193055,725.4860503053758
4,191,98,15,1357.4277116817655,720.3767563504167
4,191,96,15,1487.3199400013666,284.9210967023857
4,191,81,14,1358.3105076536012,701.0509808768982
4,191,23,11,1409.4269070218822,839.8496283283458
4,191,30,17,1728.7221417471615,686.698893554551
4,191,48,18,1450.8312386401929,262.2500306609087
4,191,34,10,1153.2912457812226,390.7144316558727
4,191,57,12,1810.301208403908,691.5020481685643
4,191,25,17,1910.90363279148,707.9247537402903
4,191,93,12,1461.9307878868485,196.8193989221213
4,191,80,18,1575.2451394214881,128.05522270035
4,191,44,12,1098.589025857032,305.631377168186
4,191,67,13,1130.3872585876961,351.6711593181826
4,191,76,19,1675.4430360131664,124.00555561692455
4,191,42,20,1491.4660174138028,301.74432414630417
4,191,52,15,1389.883340013062,186.39480455494484
4,191,45,14,1463.7545295574027,204.13152213915333
4,191,53,13,1292.3497310209716,910.1236637113036
4,191,53,15,1688.6102929016226,70.58461556416005
4,191,63,16,1059.5812585609501,357.40786256222054
4,191,37,11,1889.4492072042483,734.4706132535358
4,191,71,16,1832.099267459708,705.6874832552858
4,191,29,16,1638.3893668811884,133.0037472409662
4,191,70,14,1795.1853611369681,697.8131741985933
4,191,75,20,1359.9474573431944,728.3468192521018
4,191,68,15,1340.2111459914713,235.10065026823438
4,191,43,12,1889.4410253934564,240.28428982589398
4,191,29,10,1786.7764113670214,692.0553269029596
4,191,14,12,1719.3398682466361,708.6214332589882
4,191,38,12,1796.796777794906,705.5379870002159
4,191,12,19,1473.9920321879556,235.78886416619645
4,191,25,12,1471.6335462160293,254.00751451160755
4,191,39,19,1096.2497649151774,294.0799118631985
4,191,89,13,1792.6480110377072,697.5259744979442
4,191,18,20,1486.816664258123,399.05111266663306
4,191,39,17,1382.5671412274826,192.72918649343774
4,191,26,15,1581.5235798333454,357.57698969178216
4,191,23,13,1479.9842695210361,161.57976579843088
4,191,94,11,1352.418175794126,224.6244571635965
4,191,51,12,1490.9162679504432,148.72038106392137
4,201,33,10,1461.2683577469434,419.55830792989576
4,201,72,19,1438.5327466454125,206.74736484438182
4,201,78,15,1623.8543864063688,696.2727481355893
4,201,58,20,1597.6001697167362,128.9972116626291
4,201,32,19,1457.993173892109,431.27861924720924
4,201,97,15,1601.589095645817,342.96422717324464
4,201,92,13,1646.1840790313192,478.5039467571156
4,201,60,17,1459.5082547211086,894.6855050912128
4,201,26,12,1521.4138447928708,140.14208456175402
4,201,61,12,1704.4869641855012,660.2885665919631
4,201,61,12,1543.769300054328,368.4508690362796
4,201,77,10,1935.706453481885,705.2389049029233
4,201,43,19,1919.9115538200451,392.664022629408
4,201,91,17,1933.999609721988,643.6818125093355
4,201,76,18,1380.7689088208926,763.650663234378
4,201,74,12,1879.0139684815304,705.6518501602112
4,201,64,18,1485.5867384601502,423.8882139480672
4,201,50,17,1439.294202650839,427.4337759875692
4,201,73,17,1587.421132669458,437.723598820204
4,201,42,14,1491.7437595098859,293.69545725239436
4,201,95,18,1787.761205467314,699.8498627404683
4,201,14,11,1404.5234831617565,136.8515766100027
4,201,30,15,1510.8723592000958,140.0970980324317
4,201,90,12,1561.2006212563065,127.95074854255651
4,201,84,20,1404.4503870080225,808.9953873371705
4,201,51,12,1831.6483577502545,703.3193993289025
4,201,45,18,1954.700039324758,457.17578357411554
4,201,67,19,1692.2892442903528,734.8323680264124
4,201,54,14,1310.8456952983454,232.34278386365622
4,201,11,11,1583.2174113326182,127.9776232297998
4,201,54,12,1591.1005771483526,127.55718799023892
4,201,51,14,1134.931051149033,322.1511711645872
4,201,58,17,1309.6122796275565,605.9927898891901
4,201,98,14,1948.5791661073058,614.0923962986187
4,201,94,12,1552.2682672701892,351.13416442656893
4,201,75,10,1945.87914404865,698.7118787128477
4,201,33,17,1228.1618371033985,548.7571355150546
4,201,52,13,1387.6895351947867,185.32697390057152
4,201,32,17,1948.2324815639056,647.5092060554772
4,201,77,17,1419.9615341671392,438.3462589107454
4,201,68,12,1494.042645560752,396.8405772196129
4,201,31,10,1771.027901431112,707.0724737609906
4,201,58,13,1671.364989246009,735.5106099336407
4,201,24,10,1657.7609484363315,741.2593164607686
4,201,61,10,1052.9372190090362,376.41632882645365
4,201,74,16,1523.4379243141593,135.8026601425372
4,201,27,11,1893.2809031403565,688.2320104748012
4,201,11,19,1473.0625326459995,317.2374801430851
4,201,29,18,1573.791595597208,926.9221867565207
4,201,87,14,1570.466966340726,128.49409421416928
4,201,31,20,1538.0863057245035,130.75934690488504
4,201,63,15,1554.2965518629471,235.92743770601226
4,201,60,15,1552.9388021702066,801.0927306307015
4,201,25,18,1622.921577231452,754.4350549698806
4,201,78,14,1764.9975842294925,724.4893929939252
4,201,15,12,1379.7685930788462,762.1627752672881
4,201,40,18,1478.1321639681062,273.6927700628061
4,201,18,12,1376.0867000193975,735.537958541885
4,201,19,14,1416.9185589340052,857.2248912556097
4,201,95,14,1691.3938415014532,726.5103756800295
4,201,95,12,1441.8839792924698,253.43590684104709
4,201,65,11,1105.4927120010677,327.10350131861526
4,201,11,17,1842.143721870117,684.9333697123219
4,201,89,12,1910.6604119601136,712.0941328382119
4,201,94,20,1428.3648998970282,144.77638506004587
4,201,65,11,1574.4944012349822,127.66248443238436
4,201,15,20,1932.326273541892,701.750573170418
4,201,100,14,1093.9433680048096,313.84987668786204
4,201,27,15,1630.8209193608027,125.19764421274886
4,201,96,16,1480.3130123451467,285.83304894668976
4,201,79,13,1389.8220858180027,184.7993064044043
4,201,57,20,1459.3733231927035,169.8095769654028
4,201,23,10,1242.58317103461,915.9297549426557
4,201,57,15,1689.6958316719395,69.75539858778939
4,201,85,17,1068.1917612837967,349.10969108516684
4,201,99,11,1819.4655450044959,730.5086604061072
4,201,81,11,1889.0437177309063,697.2337151686661
4,201,80,12,1607.8433102941024,134.6328188662883
4,201,85,20,1829.2979448474653,697.2320168328006
4,201,60,18,1305.4869759497992,628.2538182282821
4,201,62,16,1361.1209003137888,225.9592562742066
4,201,61,18,1889.076722725434,240.2651522175409
4,201,33,13,1820.982965297019,694.0759641963989
4,201,54,19,1683.8880035011468,719.3957422418011
4,201,91,18,1838.902451938309,707.9584542154333
4,201,43,19,1456.2566733783522,206.24459563931447
4,201,74,12,1459.8979617084028,241.7808134979568
4,201,48,10,1156.852444155237,379.7019383558072
4,201,52,12,1837.528863445029,697.1967983810232
4,201,25,16,1488.0577772879624,400.7919239453972
4,201,47,13,1944.4592819414106,712.3451887769625
4,201,55,17,1382.6932653633703,190.62228485895318
4,201,18,18,1574.7196967806376,365.2074191152739
4,201,60,16,1478.9768486902585,161.43301297230647
4,201,95,20,1364.571078849002,214.54774170448076
4,201,39,20,1022.9672662281082,401.78292306518415
4,201,59,11,1491.6914041386567,148.59198998571372
4,211,73,18,1408.2015338973722,410.5809011382517
4,211,12,14,1396.596604024776,205.36889001796956
4,211,75,16,1646.6717216115564,649.3768088389188
4,211,81,16,1593.2500076462047,130.19927209275772
4,211,52,16,1455.245428764063,428.1317244601437
4,211,12,17,1583.7722164512088,361.0125512485392
4,211,26,15,1646.2955823668894,478.41843316471216
4,211,33,18,1453.522986265656,953.5884539361113
4,211,15,18,1521.5170685378253,141.0278947534971
4,211,11,17,1668.4797700934696,559.5524296036922
4,211,27,12,1514.1426579746026,322.0511951902881
4,211,95,19,1936.964608450892,702.9644117908553
4,211,66,16,1533.481511000615,861.07852294027
4,211,90,12,1919.3807600219152,392.8531580786221
4,211,29,11,1932.6213185277534,643.8706032940188
4,211,20,13,1398.3242510808745,797.0644372820855
4,211,43,20,1899.3458682827875,709.4203860648822
4,211,34,20,1485.371769651468,425.685521308612
4,211,22,19,1485.9045878837292,402.28401111923165
4,211,21,14,1544.5862370449354,367.59062379146934
4,211,62,10,1473.2238854595346,265.4323030691594
4,211,20,18,1775.0951854838406,700.0661334581673
4,211,20,16,1510.3998721596786,139.74637441853992
4,211,28,18,1560.9856698518156,128.03012612140736
4,211,81,19,1429.6256948300754,859.6567630304024
4,211,43,16,1879.495333766367,700.1615614621434
4,211,34,19,1954.8158555606494,568.3095709614987
4,211,84,18,1624.1009136743055,775.6232025462742
4,211,41,17,1349.7416302296508,220.83415820607914
4,211,100,20,1581.5120883158813,128.88960617146222
4,211,76,17,1900.102674491529,742.8154787191361
4,211,98,11,1586.2541854447973,126.71094732368364
4,211,99,14,1193.6281238813535,431.163275050465
4,211,47,20,1342.4863246524228,666.9982996246657
4,211,81,12,1948.0263730135746,614.526024936443
4,211,28,17,1594.7185281975312,410.7632955315523
4,211,78,11,1946.0778718343697,698.4109754164238
4,211,38,18,1230.2975960262702,546.3341425510123
4,211,42,12,1388.3178779499137,184.834050280042
4,211,26,15,1948.0056792645005,650.6164563750341
4,211,27,17,1462.0784017187136,415.5836670622229
4,211,28,11,1494.042645560752,396.8405772196129
4,211,48,17,1763.5498958615935,703.6867981270888
4,211,24,16,1584.9309298966543,781.2301652501338
4,211,74,17,1572.0375616730796,791.1497126861819
4,211,48,16,1143.002376259095,299.6064132260159
4,211,11,17,1948.4794357125759,709.5076826998962
4,211,98,19,1523.251977170049,135.33870975915343
4,211,58,11,1893.8893499218743,692.2613069285173
4,211,68,11,1449.3466900071594,295.6013203717768
4,211,39,17,1566.7818939770416,925.5029055227127
4,211,49,15,1567.2273818512158,126.12711281036026
4,211,22,14,1537.8782733296393,131.09358537690716
4,211,61,12,1513.977041866514,197.47213173443456
4,211,34,14,1482.6441600058088,855.1944428322075
4,211,73,17,1527.685279909894,816.6429959388914
4,211,51,19,1918.6479396989132,717.5724847177893
4,211,34,13,1723.4778737941062,724.5359758770093
4,211,86,19,1413.0564452809226,825.0820412575267
4,211,78,20,1464.984384439605,235.5981143962761
4,211,36,19,1404.3506507849381,792.381177711999
4,211,22,20,1429.5040755432565,918.4663752480409
4,211,86,14,1621.0947744118862,768.9551999354112
4,211,100,12,1439.4252999703167,211.49468490649016
4,211,50,20,1061.4003025747893,270.4321116005536
4,211,59,19,1849.917949658574,684.4253441428766
4,211,75,13,1910.0948216816648,714.3709315675311
4,211,61,15,1385.6994951333036,72.63279400781421
4,211,96,19,1573.161519927357,126.41009852718562
4,211,56,12,1875.1791759445648,707.1024595793252
4,211,81,18,1617.3220747287617,126.75105212721978
4,211,61,15,1452.3297101180756,238.081757473844
4,211,76,17,1390.087725770755,183.1244987860237
4,211,83,15,1495.29113702802,133.26683397311717
4,211,39,11,1689.7439051222407,68.62449188614265
4,211,38,13,1068.2902702035733,349.2217137925792
4,211,55,20,1781.877425714221,727.4410761662292
4,211,31,14,1907.8024891987445,636.8948899265379
4,211,28,17,1602.2056709450205,134.28084026146678
4,211,80,17,1875.4585721582287,692.9355298686772
4,211,20,10,1054.5608049526868,375.75989020424896
4,211,45,20,1243.9605776125973,518.6885068465956
4,211,73,13,1035.9040390284615,390.6795774762519
4,211,73,15,1361.9549471445034,224.85502310134476
4,211,73,14,1888.978891512855,240.02414627999744
4,211,91,11,1871.4650506444973,694.3652526353488
4,211,96,16,1608.231008080201,760.0770601906813
4,211,45,16,1935.9495980622012,700.7451614496298
4,211,27,10,1418.00166969595,185.5390746859833
4,211,65,16,1442.7253869785695,202.75555382315068
4,211,80,11,1221.4289282104817,478.2787116164341
4,211,73,20,1931.462821174704,693.5561515859331
4,211,14,19,1489.4984893236074,403.48424101686095
4,211,68,13,1881.1589962162893,712.3949368045667
4,211,73,18,1382.6309906918034,188.9048777800053
4,211,99,10,1596.9583827096149,412.8062135437504
4,211,58,17,1476.839521317935,162.5370393061545
4,211,53,18,1373.414570028748,209.79658415531742
4,211,84,20,1106.2045059234738,321.57605164210236
4,211,29,13,1491.4285209092309,148.09543244414962
4,221,52,12,1373.6380155012885,374.01756642945116
4,221,41,13,1324.5406019819902,240.49639522721992
4,221,41,18,1598.683537439745,570.0571636602452
4,221,73,15,1591.5037420183883,129.93675481127576
4,221,44,15,1452.8634617748435,425.1812749869191
4,221,25,19,1583.4414199917228,375.1365721144883
4,221,31,11,1646.3964690770606,478.4508421498351
4,221,77,20,1959.6394260448574,694.1087501655333
4,221,25,10,1521.3254253711789,141.02949475077912
4,221,46,19,1605.9280554998318,451.8778956201858
4,221,97,20,1474.871264021291,258.45818928140216
4,221,77,18,1935.196896987338,690.8871214225422
4,221,78,11,1655.7618354717386,731.6729054194409
4,221,16,12,1918.8256529544794,393.3195804466184
4,221,62,11,1932.7278221559827,644.5266610136764
4,221,41,19,1427.9625045091727,864.7357901740819
4,221,10,17,1898.3837453169688,710.7332046024968
4,221,48,13,1483.3329063565702,427.09906132845214
4,221,68,14,1524.2337727483944,364.2692565265111
4,221,39,18,1507.7382787199774,312.49234056786037
4,221,29,13,1466.7343830314114,254.86861425982784
4,221,13,13,1774.318902821967,701.2031043744646
4,221,24,18,1510.128425375826,139.37180535239168
4,221,13,12,1559.8350272219345,128.98987799298695
4,221,83,11,1442.3597073504873,923.7676210429987
4,221,21,15,1895.1611201659687,696.8364862479502
4,221,13,17,1957.086786929993,604.9047123589103
4,221,93,16,1555.9125830582584,816.4140370661363
4,221,46,15,1354.9070663655236,216.29108279272916
4,221,45,12,1581.3651280652848,128.79108172096315
4,221,44,18,1855.7939920719132,741.1123725031501
4,221,89,11,1584.1839405584906,125.52012859317476
4,221,63,13,1263.236144245381,536.4711283913814
4,221,43,16,1375.360369677289,728.0038093601413
4,221,48,19,1947.473579919843,614.9596535742672
4,221,45,17,1636.1103977839462,483.7236670868472
4,221,100,19,1935.1306618061267,678.3080209131352
4,221,33,19,1231.6186779913435,546.1789914273191
4,221,92,10,1388.4797923042322,183.56918829986827
4,221,55,18,1948.1719295441696,656.3653409356717
4,221,64,20,1481.9402471814828,407.2159817886539
4,221,78,15,1494.042645560752,396.8405772196129
4,221,77,15,1763.3901286268494,702.9122906260193
4,221,67,14,1497.56581833784,841.5883210664615
4,221,100,20,1534.8707487332285,810.7718174453968
4,221,22,13,1243.128106640163,252.2391834340989
4,221,28,20,1897.9210257585614,713.0192357320337
4,221,76,12,1522.812863133929,135.54187698336318
4,221,10,20,1891.2308983973983,691.7624950062949
4,221,69,19,1427.8974343341656,240.18621048685156
4,221,67,11,1559.7721923568756,924.0836242889052
4,221,33,11,1563.7323147218267,124.1501828723587
4,221,50,13,1538.4283034607654,130.4018233973533
4,221,12,17,1461.1122072469852,124.46396158575081
4,221,25,18,1459.3979676892513,888.3688797654585
4,221,99,16,1873.2761309451603,725.4723515199962
4,221,36,19,1467.3812661935867,862.1563983741215
4,221,61,16,1875.5909590020426,713.4608707100152
4,221,30,16,1693.0556340289365,732.7695637742058
4,221,77,19,1436.5726097417878,890.5879188628867
4,221,34,11,1456.4181500622074,183.13435056610032
4,221,42,14,1429.3275348253376,857.2319883385209
4,221,35,16,1550.7957073223192,811.4000241907933
4,221,51,11,1484.4032353650662,160.5786605953239
4,221,99,19,1852.3108846894463,685.2588568503037
4,221,91,16,1909.3844919005176,715.3743432493883
4,221,88,18,1363.1828535187176,46.26893361955882
4,221,18,15,1572.4334808329056,126.02321645113724
4,221,18,12,1843.480254897487,707.6542947083711
4,221,68,12,1608.5472109884024,127.11240509394558
4,221,14,16,1766.370441859112,128.9006338320588
4,221,48,11,1411.6055654017896,157.50719773778695
4,221,57,13,1390.332608446281,182.822191772703
4,221,73,15,1617.3121590167866,114.07172853173687
4,221,57,18,1689.4625765413455,68.10893946208735
4,221,95,12,1068.4645128960724,349.43083657487296
4,221,72,18,1779.6975662699551,724.5775423131417
4,221,50,11,1910.9192243918665,527.697546152398
4,221,52,15,1602.6797552125645,132.52570904749442
4,221,98,10,1893.6233611769046,690.2352574126794
4,221,98,12,1151.426807076967,297.46322502889666
4,221,76,16,1168.373304055963,407.7451242287643
4,221,30,15,1125.4629219697788,310.6595730169676
4,221,94,20,1361.5853384846491,223.3424586383626
4,221,10,11,1888.3928488833774,240.13229628204132
4,221,72,14,1895.0238671734696,693.5566904492763
4,221,34,17,1521.3064937677932,826.1836323434488
4,221,66,18,1076.4561227202066,347.10278369379233
4,221,58,15,1949.5809586984342,346.22925866525617
4,221,65,12,1378.734534690442,208.83217974868603
4,221,78,13,1456.8484541105454,156.64142733868212
4,221,57,13,1284.6161982444694,579.0076014436781
4,221,98,15,1490.3438255530432,406.02636345252387
4,221,78,17,1847.3002215019428,710.7036938775333
4,221,55,19,1382.3324065048944,187.5773658826947
4,221,24,17,1638.5587812930496,487.05058464221656
4,221,91,12,1475.782846819458,163.37712088641712
4,221,74,14,1377.2510044244061,207.90248932619576
4,221,22,10,1206.2388595543453,266.46904656300325
4,221,47,10,1492.430433096661,148.72990213772283
4,231,34,15,1354.5203893666112,342.47891322249785
4,231,78,14,1748.1288466644708,927.6335300586186
4,231,50,19,1204.3946767081563,265.9635087019764
4,231,74,13,1562.8677624023694,514.3042147976812
4,231,41,10,1593.5657240683565,128.98854797999374
4,231,72,14,1451.726555633401,423.40130869667473
4,231,100,17,1587.6792806560522,389.40887708561485
4,231,44,14,1646.1456774596822,478.25343209486465
4,231,74,18,1924.5799496846387,644.8130412901752
4,231,75,13,1520.7467947608677,140.59098966792226
4,231,79,19,1525.8192402112766,325.7966950939968
4,231,73,19,1448.5173617106338,212.4051314122044
4,231,41,18,1931.3181230177208,619.9496183914016
4,231,67,14,1715.7023424480285,683.7695170068182
4,231,29,11,1919.005774351768,393.8537803702056
4,231,97,19,1932.5877819859304,644.4472185447813
4,231,29,19,1443.760556792037,952.6503756137564
4,231,100,10,1901.0535217879635,710.2898362556008
4,231,14,15,1481.4646662325479,428.28950828695673
4,231,67,14,1498.8112481171033,318.39675486995844
4,231,27,19,1480.9861707604255,258.5844215512276
4,231,33,16,1462.8962315647573,248.52772241896014
4,231,82,10,1773.6542778856933,701.9401431669481
4,231,89,10,1509.8276768550916,138.93098056279126
4,231,41,11,1558.6571468784125,129.19114823332058
4,231,40,17,1897.017037543829,697.3336602310185
4,231,34,18,1954.7498857465164,610.1082996389557
4,231,70,19,1504.8925247523584,849.1746965571307
4,231,56,11,1356.0561738454485,215.98423429502347
4,231,77,11,1580.682297569595,128.49752701590768
4,231,48,15,1839.3008640798855,737.4147482486443
4,231,18,14,1583.9297187329794,124.91266268277542
4,231,79,14,1318.0420447579233,638.8220831246115
4,231,69,16,1407.3661849605496,784.5590136093898
4,231,11,12,1947.1971833729767,615.1764678931795
4,231,71,15,1016.6018449036752,394.92028993228445
4,231,11,19,1691.3587860833736,584.3880592602305
4,231,76,20,1931.8116393006173,589.1142869336065
4,231,32,17,1233.4368802771091,547.0282670124435
4,231,22,15,1388.8822414833235,183.56582330428063
4,231,99,20,1439.5257771648469,925.1989013236017
4,231,26,15,1948.0461701952563,656.2223019772674
4,231,64,11,1483.7344268329211,408.6307538117283
4,231,66,15,1494.042645560752,396.8405772196129
4,231,79,13,1764.9736687031461,702.0567646041513
4,231,44,18,1481.280417551879,843.1450902472079
4,231,44,14,1531.2631412481423,810.9752955641598
4,231,93,20,1317.821261214267,232.26222743485127
4,231,99,17,1863.0897708101254,712.7557619889733
4,231,11,17,1522.2429297250344,136.14513877220452
4,231,24,19,1890.8849447912885,691.6434546759352
4,231,49,19,1444.2384212791221,184.27796421181407
4,231,22,19,1554.7787305532254,922.7952996399254
4,231,83,14,1562.8591911594965,122.87179472562856
4,231,82,12,1538.2645203544062,131.44503005538135
4,231,43,19,1415.3626642628574,65.86037984667345
4,231,67,18,1453.2567433631516,933.1971953746864
4,231,25,18,1860.9877569571024,721.5512996725273
4,231,13,14,1451.7771418627233,883.4228661091066
4,231,81,19,1863.2870143897946,711.1248607346788
4,231,33,11,1635.8458970155334,757.630056645395
4,231,23,16,1445.3283354392565,985.4552639906294
4,231,35,16,1493.3946319009408,142.54844374088572
4,231,55,17,1440.235250303398,936.9968088867607
4,231,85,13,1492.2154159776544,850.6244520975741
4,231,30,11,1590.6328947913398,139.685551029249
4,231,54,15,1853.9589609822776,687.2381417925725
4,231,41,16,1910.1992997938596,715.4119021387305
4,231,63,20,1354.7213144184207,41.706838081358
4,231,26,13,1572.4429848000175,127.57985077272171
4,231,50,12,1821.4789237898774,705.3103729378433
4,231,44,17,1605.5571766738485,127.29855706237936
4,231,81,18,1710.2843908590728,125.51067006522787
4,231,91,18,1385.332714289415,97.14494872638024
4,231,40,19,1390.4875903677896,183.0203972357558
4,231,30,16,1740.0561858069268,112.60542543930931
4,231,70,20,1688.9944602903327,68.38690238622948
4,231,50,12,1068.3691580682937,349.48705384237695
4,231,99,20,1781.3420266713683,721.7275068003854
4,231,26,15,1913.5855348122425,410.41309105604887
4,231,90,11,1602.3813136889578,132.98765562009066
4,231,41,12,1896.0395929431427,688.1093192157335
4,231,33,17,1652.7624246961905,729.3483156798407
4,231,24,20,1255.7261119157076,251.84553951700215
4,231,97,13,1103.4737047932574,313.32660963418886
4,231,29,12,1229.8836154949386,254.38947279369458
4,231,61,11,1362.4507823762542,222.26844231458375
4,231,87,13,1888.308406843228,240.06095638959664
4,231,59,20,1895.90187012332,693.441577959666
4,231,29,12,1489.962723447266,855.9716046929359
4,231,46,18,1166.9810724606564,273.64749091411943
4,231,80,18,1946.4656486271767,483.33451562952246
4,231,27,16,1380.6411796764005,258.070885678567
4,231,23,16,1528.50142064807,125.91838288856673
4,231,77,13,1348.5307065667814,693.4963556067087
4,231,18,12,1491.2569303258786,407.5039130416698
4,231,51,11,1837.8724103825568,709.5891643112358
4,231,89,11,1382.2189776995801,185.47246737685055
4,231,23,10,1680.1591798764844,561.2949557406828
4,231,87,10,1470.6731133756634,166.56749107050706
4,231,98,14,1378.172202059365,204.6140985261649
4,231,93,13,1294.368880799576,244.4507929910906
4,231,64,13,1492.4585799793977,147.71906241266566
4,241,48,10,1341.9648879015758,288.9513332187198
4,241,47,14,1676.577068484691,926.2347971206531
4,241,37,12,1095.2713954804756,338.49938925188036
4,241,27,19,1537.4819218543996,475.0591935953125
4,241,38,17,1594.8144239387009,128.19121002759783
4,241,45,13,1451.560730117344,421.8006383124739
4,241,36,19,1606.040255953453,428.5574544553645
4,241,63,19,1647.3645066007855,481.9229585009627
4,241,69,15,1919.1271505114328,515.6592470366974
4,241,25,18,1520.0499104867126,140.5968079075895
4,241,35,12,1627.8678001346414,23.87569803185761
4,241,39,19,1425.961922171741,875.3039292777423
4,241,13,15,1430.3009112676255,176.94648526003587
4,241,52,13,1448.6571460756825,206.19725755555558
4,241,23,18,1936.3578296773605,475.471730504278
4,241,92,18,1682.427024806384,602.6503194930498
4,241,92,19,1919.10067233874,393.7421576078049
4,241,97,12,1932.0911939068467,642.3455013786443
4,241,43,11,1917.7643612962452,715.9696785245093
4,241,84,12,1482.699666902376,429.2988652489148
4,241,99,10,1466.862049500196,249.50318012009376
4,241,56,18,1471.8212029652555,219.1153940072283
4,241,71,19,1453.9327630401513,232.16126171712708
4,241,93,12,1766.4642870813254,699.8760355455291
4,241,27,11,1508.7892975083164,138.8066501839785
4,241,40,16,1557.7387385940756,129.3761470827274
4,241,55,13,1900.8566087602692,696.9803139213006
4,241,85,13,1952.4129845630398,615.3118869190015
4,241,27,10,1479.6248749116785,869.8900935048238
4,241,77,13,1357.8803893261822,216.6097983852029
4,241,100,16,1580.3447949660242,128.24542475556956
4,241,20,14,1622.9888094067428,29.18109184707282
4,241,91,10,1818.468001428468,734.9946046029218
4,241,67,20,1548.3592782330813,796.6088489289398
4,241,54,20,1583.958187860204,124.87917497241872
4,241,15,20,1383.1939764780343,763.8520649468526
4,241,86,15,1423.6889197602466,828.3707026526857
